species_name,is_wild,is_domestic,is_aquatic,causal_agent_type,country_name,latitude,longitude,month,season,susceptible,epi_unit_type,disease_name
Goats,0,0,0,Virus,Israel,33.067,35.1881,July,Monsoon,1860,Farm,Peste des petits ruminants
Birds,0,1,0,Virus,Philippines,14.532381,121.107951,August,Monsoon,39332,Backyard,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Iran,36.43689,52.63361,October,Post-Monsoon,8182,Farm,Highly pathogenic avian influenza
Bees,0,1,0,Bacterium,Brazil,-25.37496,-48.9827,October,Post-Monsoon,33,Apiary,American foulbrood of honey bees
Birds,0,1,0,Virus,Romania,46.287899,25.035317,May,Summer,179622,Backyard,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Russia,54.327561,21.419728,February,Winter,0,Forest,African swine fever
Northern Goshawk,1,0,0,Virus,Finland,60.2234,24.86,October,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Ireland,54.64096,-8.09376,July,Monsoon,8,Backyard,Highly pathogenic avian influenza
Goats,0,0,0,Virus,Bulgaria,42.2828,24.7528,July,Monsoon,15,Farm,Sheep pox and goat pox
Cattle,0,0,0,Bacterium,Azerbaijan,40.84592,46.213388,March,Summer,6,Backyard,Anthrax
Birds,0,1,0,Virus,Slovakia,47.987,17.3628,January,Winter,70,Backyard,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Korea (Rep. of),35.491875,128.464106,May,Summer,686246,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Cambodia,11.11,105.7,January,Winter,390,Backyard,Highly pathogenic avian influenza
Mallard,1,0,0,Virus,North Macedonia,42.0168,21.3849,February,Winter,0,Body of water,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Kenya,-1.929415,37.735485,January,Winter,342,Farm,Foot and mouth disease
Cattle,0,0,0,Virus,Russia,44.5757,132.733,May,Summer,18,Village,Foot and mouth disease
Wildlife (species unspecified),1,0,0,Virus,Mongolia,48.7682,102.7474,June,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Parasite,Mexico,21.409623,-102.275255,November,Post-Monsoon,11500,Other,New world screwworm
Swine,0,0,0,Virus,Zambia,-15.5561,28.2514,March,Summer,31,Farm,African swine fever
Swine,0,0,0,Virus,Ukraine,51.0901,33.0668,September,Monsoon,871,Backyard,African swine fever
Sheep,0,0,0,Bacterium,Croatia,44.768611,15.718056,March,Summer,179,Farm,Brucellosis
Camelidae,0,0,0,Bacterium,Kazakhstan,49.590806,48.35775,July,Monsoon,1,Village,Anthrax
Birds,0,0,0,Virus,Peru,-18.003075,-70.245877,April,Summer,20,Village,Newcastle disease
Birds,0,0,0,Virus,Afghanistan,34.54,69.05,March,Summer,449,Village,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Uruguay,-32.3924,-55.8419,March,Summer,542,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Serbia,45.568013,20.732881,September,Monsoon,292,Backyard,African swine fever
Cats,0,0,0,Virus,Kazakhstan,51.31,77.75,January,Winter,2,Backyard,Rabies
Cattle,0,0,0,Virus,Austria,48.4667,13.6222,July,Monsoon,735,Farm,Bluetongue
Wildlife (species unspecified),1,0,0,Virus,Latvia,57.61,25.68,October,Post-Monsoon,9,Not applicable,Newcastle disease
Tilapia,0,0,1,Virus,Philippines,14.906698,120.813158,May,Summer,300000,Pond,Tilapia lake virus disease
Golden Jackal,1,0,0,Virus,Hungary,48.05587,22.861288,September,Monsoon,0,Village,Rabies
Eurasian buzzard (common buzzard),1,0,0,Virus,Ireland,52.92,-8.42,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,United States of America,34.735,-80.076,April,Summer,34160,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,China (People's Rep. of),43.54425,80.99361,August,Monsoon,65,Farm,Lumpy skin disease
Accipitridae (unidentified),1,0,0,Virus,Germany,51.89,14.17,June,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Ecuador,-3.16277,-79.215256,June,Monsoon,23,Farm,Vesicular stomatitis
Amur carp,0,0,1,Virus,Sweden,56.0315,14.1592,July,Monsoon,31,Pond,Koi herpesvirus
Equidae,0,0,0,Parasite,New Zealand,-37.100111,174.878956,April,Summer,143,Farm,Equine piroplasmosis
Birds,0,1,0,Virus,Poland,49.93391,18.76832848,February,Winter,44498,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Italy,45.537125,8.971317,November,Post-Monsoon,1250,Farm,Influenza A virus
Birds,0,1,0,Virus,Moldova,47.3859,29.1173,January,Winter,55,Backyard,Highly pathogenic avian influenza
Goats,0,0,0,Virus,Chinese Taipei,25.0475,121.129,June,Monsoon,68,Farm,Sheep pox and goat pox
Wild boar,1,0,0,Virus,Germany,49.5998,8.6543,August,Monsoon,0,Forest,African swine fever
Birds,0,1,0,Virus,Spain,42.535873,-2.1964383,June,Monsoon,3625,Farm,Low pathogenic avian influenza
Eurasian Sparrowhawk,1,0,0,Virus,Finland,60.155732,24.700799,July,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cats,0,0,0,Virus,Italy,45.52,11.07,April,Summer,1,Natural park,Highly pathogenic avian influenza
Yak (grunting ox),1,0,0,Virus,China (People's Rep. of),35.158899,100.736414,October,Post-Monsoon,41,Farm,Foot and mouth disease
Dogs,0,0,0,Virus,Armenia,40.187,43.9718,May,Summer,1,Backyard,Rabies
Sheep,0,0,0,Virus,Russia,57.615458,40.322456,August,Monsoon,970,Backyard,Sheep pox and goat pox
Birds,0,1,0,Virus,China (People's Rep. of),32.523,119.799,November,Post-Monsoon,31649,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Russia,52.071494,113.510221,February,Winter,96,Backyard,African swine fever
Sheep,0,0,0,Virus,Kazakhstan,47.2,84.11,March,Summer,8,Village,Sheep pox and goat pox
Birds,0,1,0,Virus,China (People's Rep. of),46.33,132.2,June,Monsoon,944525,Farm,Highly pathogenic avian influenza
Freshwater drum,1,0,1,Virus,United States of America,43.4017,-77.535,May,Summer,0,Lake,Viral haemorrhagic septicaemia
Birds,0,1,0,Virus,Kazakhstan,53.41,67.96,June,Monsoon,467,Village,Newcastle disease
Swine,0,0,0,Virus,Poland,51.902778,17.978889,September,Monsoon,184,Farm,African swine fever
Bees,0,1,0,Parasite,Canada,42.1711,-82.8244,September,Monsoon,2280,Apiary,Small hive beetle infestation
Impala,1,0,0,Bacterium,Mozambique,-24.471377,32.057195,September,Monsoon,0,Other,Anthrax
Mandarin Duck,1,0,0,Virus,Korea (Rep. of),35.314396,128.682956,February,Winter,0,Other,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Belgium,50.36,5.35,December,Winter,66,Farm,Equine infectious anaemia
Cattle,0,0,0,Virus,China (People's Rep. of),43.79,87.63,September,Monsoon,1208,Farm,Foot and mouth disease
Birds,0,0,0,Virus,Russia,51.023801,35.970674,October,Post-Monsoon,43,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.5943,24.921,August,Monsoon,6,Other,African swine fever
Cattle,0,0,0,Prion,Spain,40.2109,-5.9825,August,Monsoon,107,Farm,Bovine spongiform encephalopathy
Birds,0,0,0,Virus,Niger,13.4423,7.13587,April,Summer,2440,Farm,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Germany,51.42669,11.002614,August,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Bulgaria,43.1164,27.4419,August,Monsoon,7,Backyard,African swine fever
Cats,0,0,0,Virus,Albania,41.9831,20.4,June,Monsoon,100,Village,Rabies
Swine,0,0,0,Virus,Finland,62.28772,21.44347,November,Post-Monsoon,950,Farm,Influenza A virus
Birds,0,0,0,Virus,Cambodia,13.46,103.68,November,Post-Monsoon,8800,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Namibia,-17.56,18.56,May,Summer,0,Village,Mycoplasma mycoides subsp. mycoides SC
Wildlife (species unspecified),1,0,0,Virus,China (People's Rep. of),30.3,96.51,March,Summer,0,Village,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Greece,40.6664,21.2667,March,Summer,3,Farm,Equine infectious anaemia
Birds,0,0,0,Virus,Nepal,26.635389,87.271422,March,Summer,6200,Farm,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Canada,43.6657,-79.417,January,Winter,0,Other,Rabies
Mustelidae,0,0,0,Virus,Spain,43.2512,-8.2712,August,Monsoon,8760,Farm,SARS-CoV-2 in animals
Birds,0,0,0,Virus,Greece,40.64,22.93,November,Post-Monsoon,3100,Farm,Newcastle disease
Sheep/goats (mixed herd),0,0,0,Bacterium,Turkmenistan,38.26,58.25,August,Monsoon,1000,Village,Anthrax
Birds,0,1,0,Virus,Russia,47.006992,142.690072,November,Post-Monsoon,257434,Farm,Highly pathogenic avian influenza
Equidae,0,0,0,Bacterium,Romania,44.162104,27.757642,July,Monsoon,4,Backyard,Anthrax
Birds,0,1,0,Virus,Japan,44.0205,144.2735,May,Summer,1737512,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.5174,25.7902,February,Winter,13,Other,African swine fever
Birds,0,1,0,Virus,Türkiye (Rep. of),37.9066,29.9822,January,Winter,4358005,Farm,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Algeria,34.786,5.6009,September,Monsoon,21,Farm,West Nile Fever
Birds,0,1,0,Virus,Czech Republic,48.9742,14.431,November,Post-Monsoon,280,Farm,Low pathogenic avian influenza
Swine,0,0,0,Virus,Cote D'Ivoire,9.28,-5.3651,February,Winter,38074,Backyard,African swine fever
Swine,0,0,0,Virus,Ukraine,49.9923,28.5104,June,Monsoon,3,Backyard,African swine fever
Swine,0,0,0,Virus,Laos,19.4194793,102.7121903,September,Monsoon,2167,Village,African swine fever
Carrion Crow,1,0,0,Virus,Russia,48.349678,135.23594,February,Winter,0,Other,Highly pathogenic avian influenza
Bees,0,1,0,Parasite,Costa Rica,11.08677,-85.55899,August,Monsoon,3,Apiary,Small hive beetle infestation
Swine,0,0,0,Virus,Ukraine,49.4336,28.5936,August,Monsoon,831,Farm,African swine fever
Birds,0,0,0,Virus,United Kingdom,54.0209,-0.3751,November,Post-Monsoon,6178,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.3489,35.5214,January,Winter,422,Backyard,African swine fever
Mallard,1,0,0,Virus,Switzerland,46.38,6.87,September,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Czech Republic,49.0426111,17.8974889,April,Summer,34,Backyard,Newcastle disease
Greylag Goose,1,0,0,Virus,Czech Republic,49.9336,14.77869,February,Winter,0,Backyard,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Germany,52.424,13.23,September,Monsoon,24,Backyard,Bluetongue
Sheep,0,0,0,Virus,Tunisia,35.0614,9.2101,October,Post-Monsoon,649,Farm,Bluetongue
Mute Swan,1,0,0,Virus,Ukraine,45.6732,28.5937,February,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,United States of America,37.615,-93.4106,March,Summer,29000,Farm,Low pathogenic avian influenza
Cats,0,0,0,Virus,France,46.922312,-0.689995058,December,Winter,0,Other,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,China (People's Rep. of),36.6,99.1,May,Summer,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Azerbaijan,40.5774,47.5462,October,Post-Monsoon,41105,Village,Lumpy skin disease
Birds,0,1,0,Virus,Poland,54.077435,18.484473,April,Summer,7145535,Farm,Highly pathogenic avian influenza
Mountain hare,1,0,0,Virus,Ireland,52.35625,-6.4217,July,Monsoon,0,Natural park,Rabbit haemorrhagic disease
White-faced Whistling-Duck,1,0,0,Virus,Nigeria,12.8343,10.7414,March,Summer,0,Natural park,Highly pathogenic avian influenza
Eurasian Wigeon,1,0,0,Virus,Norway,59.66,10.63,July,Monsoon,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Switzerland,47.32,9.4,March,Summer,75,Farm,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis
Bees,0,1,0,Bacterium,Romania,44.6,27.5,August,Monsoon,206,Apiary,American foulbrood of honey bees
Swine,0,0,0,Virus,Kenya,-1.18918,36.84125,April,Summer,396,Farm,African swine fever
Cattle,0,0,0,Virus,Paraguay,-23.908297,-56.943422,December,Winter,163,Farm,Foot and mouth disease
Wild boar,1,0,0,Virus,Ukraine,48.9319,32.1498,November,Post-Monsoon,0,Forest,African swine fever
Northern Goshawk,1,0,0,Virus,Belgium,50.86435,5.09133,June,Monsoon,0,Other,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Chinese Taipei,23.6035,120.41257,May,Summer,2820,Farm,Low pathogenic avian influenza
Cattle,0,0,0,Virus,China (People's Rep. of),44.26,84.42,April,Summer,251,Farm,Foot and mouth disease
Swine,0,0,0,Virus,Moldova,47.04,28.09,November,Post-Monsoon,31668,Farm,African swine fever
Cattle,0,0,0,Bacterium,Kazakhstan,53.3333,75.4572,July,Monsoon,863,Village,Anthrax
Sheep,0,0,0,Virus,Mali,11.267,-5.51,May,Summer,300,Village,Peste des petits ruminants
Birds,0,1,0,Virus,Korea (Rep. of),36.542562,127.325549,December,Winter,6837,Farm,Low pathogenic avian influenza
Birds,0,1,0,Virus,Kazakhstan,51.05251,73.951535,June,Monsoon,260,Backyard,Newcastle disease
Birds,0,1,0,Virus,Cambodia,13.3,103.85,March,Summer,8397,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,France,48.757832,6.978275,July,Monsoon,78,Farm,Anthrax
Wild boar,1,0,0,Virus,Romania,45.607232,27.527433,July,Monsoon,6,Farm,African swine fever
Birds,0,1,0,Virus,Poland,50.631,17.6976,November,Post-Monsoon,184466,Farm,Newcastle disease
Wildlife (species unspecified),1,0,0,Virus,Cambodia,11.398651,105.402178,January,Winter,0,Other,Highly pathogenic avian influenza
Common Teal,1,1,0,Virus,Montenegro,42.260398,19.251823,December,Winter,0,Natural park,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Zimbabwe,-19.443,28.049,April,Summer,1908,Village,Foot and mouth disease
Wild boar,1,0,0,Virus,Ukraine,50.636755,30.16008,January,Winter,0,Not applicable,Classical swine fever
Cattle,0,0,0,Virus,Russia,43.0554,46.4533,September,Monsoon,176856,Village,Lumpy skin disease
Lesser Black-backed Gull,1,0,0,Virus,Portugal,37.960294,-8.872063,November,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Guadeloupe,15.9,-61.3,July,Monsoon,32,Farm,West Nile Fever
Sheep,0,0,0,Virus,Bulgaria,42.2116,24.9584,July,Monsoon,196,Farm,Sheep pox and goat pox
Common Teal,1,0,0,Virus,Norway,58.84696,5.73196,February,Winter,0,Other,Highly pathogenic avian influenza
Goats,0,0,0,Virus,Israel,32.6143,35.3917,September,Monsoon,25,Farm,Peste des petits ruminants
Cattle,0,0,0,Virus,Germany,52.32,12.32,August,Monsoon,618,Farm,Bluetongue
Cattle,0,0,0,Virus,Kuwait,29.29179,47.81799,February,Winter,6101,Farm,Foot and mouth disease
Sheep,0,0,0,Bacterium,Italy,41.76395,12.8668,September,Monsoon,680,Farm,Anthrax
Wild boar,1,0,0,Virus,Ukraine,50.8077,32.2586,March,Summer,0,Natural park,African swine fever
Barnacle Goose,1,0,0,Virus,Sweden,56.176031,14.50123,April,Summer,0,Other,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Russia,57.372544,41.313637,April,Summer,195,Backyard,Sheep pox and goat pox
Wildlife (species unspecified),1,0,0,Virus,Italy,37.4718,14.2535,February,Winter,50,Not applicable,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Cambodia,12.06,105.38,April,Summer,1086,Village,Highly pathogenic avian influenza
Birds,0,1,0,Virus,United Kingdom,50.98,-3.45,July,Monsoon,28500,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Sierra Leone,9.4922,-12.6124,August,Monsoon,6000,Village,Foot and mouth disease
Swine,0,0,0,Virus,Slovakia,47.971181,18.65064,July,Monsoon,2,Farm,Classical swine fever
Mute Swan,1,0,0,Virus,Slovenia,46.5666,15.8108,November,Post-Monsoon,0,Body of water,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Jordan,31.8067,35.9675,May,Summer,3834,Farm,Lumpy skin disease
Common Teal,1,0,0,Virus,Russia,50.91537,48.761353,November,Post-Monsoon,0,Backyard,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Germany,49.79,8.4,July,Monsoon,0,Forest,African swine fever
Birds,0,0,0,Virus,Chinese Taipei,23.555863,120.284898,May,Summer,46320,Farm,Highly pathogenic avian influenza
Accipitridae (unidentified),1,0,0,Virus,Germany,49.08,12.88,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Niger,13.5393,2.0914,January,Winter,250,Other,Highly pathogenic avian influenza
Northern Goshawk,1,0,0,Virus,Poland,53.4418763,19.0999809,December,Winter,0,Backyard,Highly pathogenic avian influenza
Grey-headed gull,1,0,0,Virus,Gambia,13.2291,-16.6714,March,Summer,0,Village,Highly pathogenic avian influenza
Atlantic salmon,0,0,1,Virus,Chile,-44.254,-73.7373,December,Winter,362691,Farm,Infectious salmon anaemia virus
Birds,0,1,0,Virus,Denmark,56.03192,12.13398,March,Summer,70,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Myanmar,22.1722,95.1656,April,Summer,123074,Farm,Highly pathogenic avian influenza
Sheep,0,0,0,Prion,Malta,35.9114,14.4891,January,Winter,3,Farm,Scrapie
Mute Swan,1,0,0,Virus,Serbia,45.602199,19.538061,March,Summer,0,Forest,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Laos,19.88,102.13,September,Monsoon,150,Farm,Highly pathogenic avian influenza
Rabbits/hares (mixed group),0,0,0,Virus,Norway,61.837,8.568,May,Summer,32,Not applicable,Rabbit haemorrhagic disease
Dogs,0,0,0,Virus,Melilla,35.2837,-2.9429,April,Summer,0,Other,Rabies
Raccoon dog,1,0,0,Virus,Japan,43.0622,141.3543,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Japan,32.0906,130.3532,November,Post-Monsoon,152200,Farm,Highly pathogenic avian influenza
White-tailed Eagle,1,0,0,Virus,Finland,60.152706437,19.907439446,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Northern Goshawk,1,0,0,Virus,United Kingdom,52.306,0.7385,March,Summer,0,Other,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Greece,40.98,24.7,September,Monsoon,659,Farm,West Nile Fever
Birds,0,1,0,Virus,Germany,51.76,12.67,March,Summer,28237,Farm,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Uruguay,-33.7684,-55.9625,April,Summer,2200,Farm,Equine infectious anaemia
Birds,0,0,0,Virus,Honduras,15.1535,-88.02724,November,Post-Monsoon,112,Village,Newcastle disease
Bees,0,0,0,Bacterium,Romania,44.491423,28.2551193,July,Monsoon,60,Apiary,Melissococcus plutonius
Cattle,0,0,0,Bacterium,Kazakhstan,50.466667,61.216667,September,Monsoon,491,Farm,Anthrax
Swine,0,0,0,Virus,South Africa,-29.8,17.7,May,Summer,100,Farm,African swine fever
Farmed fish (species unspecified),0,0,1,Fungus,Japan,35.2747,136.2598,August,Monsoon,0,Farm,Aphanomyces invadans
Cattle,0,0,0,Virus,Vietnam,22.485,105.7888,June,Monsoon,0,Village,Lumpy skin disease
Mute Swan,1,0,0,Virus,Moldova,48.2585,27.0865,December,Winter,0,Other,Highly pathogenic avian influenza
Goats,0,0,0,Virus,Russia,55.7488,38.4453,August,Monsoon,23,Backyard,Sheep pox and goat pox
Dogs,0,0,0,Virus,Bhutan,26.7319,89.8403,October,Post-Monsoon,0,Other,Rabies
Birds,0,1,0,Virus,Moldova,46.49,29.92,January,Winter,74,Backyard,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Ukraine,49.5565,36.3172,February,Winter,0,Natural park,African swine fever
Swine,0,0,0,Virus,Brazil,0.419583,-50.88236,June,Monsoon,1611,Farm,Classical swine fever
Cattle,0,0,0,Bacterium,France,47.5715,4.4334,October,Post-Monsoon,444,Farm,Anthrax
Wild boar,1,0,0,Virus,Russia,43.354177,132.556879,August,Monsoon,0,Backyard,African swine fever
Cattle,0,0,0,Virus,Swaziland,-26.486,31.192,August,Monsoon,239,Farm,Rift Valley fever
Swine,0,0,0,Virus,Myanmar,21.389008,99.616536,June,Monsoon,153,Farm,African swine fever
Gray Crowned-Crane,1,1,0,Virus,Italy,45.527588,11.910103,February,Winter,2,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Russia,52.052437,48.940125,August,Monsoon,103,Backyard,Newcastle disease
Mustelidae,0,0,0,Virus,Latvia,56.512923,24.236597,April,Summer,64000,Farm,SARS-CoV-2 in animals
Wild boar,1,0,0,Virus,Ukraine,48.7923,22.6851,May,Summer,0,Forest,African swine fever
Cattle,0,0,0,Virus,Germany,50.88,6.09,January,Winter,191,Farm,Bluetongue
Rainbow trout,1,0,1,Virus,Romania,44.7067,22.6742,January,Winter,3,Farm,Viral haemorrhagic septicaemia
Red-whiskered Bulbul,1,0,0,Virus,Hong Kong,22.326084,114.189183,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Equidae,0,0,0,Parasite,Ireland,52.54,-7.19,February,Winter,14,Other,Equine piroplasmosis
Wildlife (species unspecified),1,0,0,Virus,Germany,51.037512,13.754364,August,Monsoon,1,Not applicable,Highly pathogenic avian influenza
White clawed crayfish,1,0,1,Parasite,Italy,45.9127,11.991525,October,Post-Monsoon,0,River system,Crayfish plague
Mute Swan,1,0,0,Virus,Moldova,48.1323,28.3334,December,Winter,0,Body of water,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Korea (Rep. of),36.720958,127.191125,December,Winter,24549511,Farm,Highly pathogenic avian influenza
Cats,0,0,0,Virus,Chile,-33.5028,-70.643,May,Summer,3,Not applicable,SARS-CoV-2 in animals
Equidae,0,0,0,Virus,Germany,52.61,6.78,September,Monsoon,3,Backyard,West Nile Fever
Swine,0,0,0,Virus,Indonesia,-10.7891,123.0434,June,Monsoon,7,Village,Classical swine fever
Birds,0,0,0,Virus,Venezuela,10.2738,-68.6629,September,Monsoon,55,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Iran,35.6592,51.4378,June,Monsoon,1305608,Other,Highly pathogenic avian influenza
